areaCode,areaName,areaType,date,newCasesByPublishDate
E10000018,Leicestershire,utla,2021-04-03,44
N09000010,"Newry, Mourne and Down",utla,2021-04-03,7
N09000011,Ards and North Down,utla,2021-04-03,4
S12000005,Clackmannanshire,utla,2021-04-03,0
S12000010,East Lothian,utla,2021-04-03,0
W06000004,Denbighshire,utla,2021-04-03,3
W06000018,Caerphilly,utla,2021-04-03,4
W06000019,Blaenau Gwent,utla,2021-04-03,0
E06000002,Middlesbrough,utla,2021-04-02,4
E06000018,Nottingham,utla,2021-04-02,11
E06000041,Wokingham,utla,2021-04-02,4
E06000042,Milton Keynes,utla,2021-04-02,16
E06000047,County Durham,utla,2021-04-02,21
E08000004,Oldham,utla,2021-04-02,20
E09000025,Newham,utla,2021-04-02,20
E10000018,Leicestershire,utla,2021-04-02,35
N09000010,"Newry, Mourne and Down",utla,2021-04-02,4
N09000011,Ards and North Down,utla,2021-04-02,8
S12000005,Clackmannanshire,utla,2021-04-02,0
S12000010,East Lothian,utla,2021-04-02,0
W06000004,Denbighshire,utla,2021-04-02,0
W06000018,Caerphilly,utla,2021-04-02,0
W06000019,Blaenau Gwent,utla,2021-04-02,0
E06000002,Middlesbrough,utla,2021-04-01,17
E06000018,Nottingham,utla,2021-04-01,19
E06000041,Wokingham,utla,2021-04-01,15
E06000042,Milton Keynes,utla,2021-04-01,18
E06000047,County Durham,utla,2021-04-01,49
E08000004,Oldham,utla,2021-04-01,40
E09000025,Newham,utla,2021-04-01,15
E10000018,Leicestershire,utla,2021-04-01,66
N09000010,"Newry, Mourne and Down",utla,2021-04-01,10
N09000011,Ards and North Down,utla,2021-04-01,6
S12000005,Clackmannanshire,utla,2021-04-01,22
S12000010,East Lothian,utla,2021-04-01,3
W06000004,Denbighshire,utla,2021-04-01,8
W06000018,Caerphilly,utla,2021-04-01,5
W06000019,Blaenau Gwent,utla,2021-04-01,5
E06000002,Middlesbrough,utla,2021-03-31,13
E06000018,Nottingham,utla,2021-03-31,10
E06000041,Wokingham,utla,2021-03-31,1
E06000042,Milton Keynes,utla,2021-03-31,13
E06000047,County Durham,utla,2021-03-31,44
E08000004,Oldham,utla,2021-03-31,21
E09000025,Newham,utla,2021-03-31,15
E10000018,Leicestershire,utla,2021-03-31,65
N09000010,"Newry, Mourne and Down",utla,2021-03-31,5
N09000011,Ards and North Down,utla,2021-03-31,11
S12000005,Clackmannanshire,utla,2021-03-31,27
S12000010,East Lothian,utla,2021-03-31,1
W06000004,Denbighshire,utla,2021-03-31,1
W06000018,Caerphilly,utla,2021-03-31,1
W06000019,Blaenau Gwent,utla,2021-03-31,2
E06000002,Middlesbrough,utla,2021-03-30,9
E06000018,Nottingham,utla,2021-03-30,21
E06000041,Wokingham,utla,2021-03-30,7
E06000042,Milton Keynes,utla,2021-03-30,24
E06000047,County Durham,utla,2021-03-30,35
E08000004,Oldham,utla,2021-03-30,33
E09000025,Newham,utla,2021-03-30,18
E10000018,Leicestershire,utla,2021-03-30,26
N09000010,"Newry, Mourne and Down",utla,2021-03-30,12
N09000011,Ards and North Down,utla,2021-03-30,7
S12000005,Clackmannanshire,utla,2021-03-30,22
S12000010,East Lothian,utla,2021-03-30,3
W06000004,Denbighshire,utla,2021-03-30,2
W06000018,Caerphilly,utla,2021-03-30,5
W06000019,Blaenau Gwent,utla,2021-03-30,0
E06000002,Middlesbrough,utla,2021-03-29,24
E06000018,Nottingham,utla,2021-03-29,33
E06000041,Wokingham,utla,2021-03-29,8
E06000042,Milton Keynes,utla,2021-03-29,11
E06000047,County Durham,utla,2021-03-29,63
E08000004,Oldham,utla,2021-03-29,42
E09000025,Newham,utla,2021-03-29,14
E10000018,Leicestershire,utla,2021-03-29,88
N09000010,"Newry, Mourne and Down",utla,2021-03-29,5
N09000011,Ards and North Down,utla,2021-03-29,5
S12000005,Clackmannanshire,utla,2021-03-29,15
S12000010,East Lothian,utla,2021-03-29,1
W06000004,Denbighshire,utla,2021-03-29,2
W06000018,Caerphilly,utla,2021-03-29,5
W06000019,Blaenau Gwent,utla,2021-03-29,4
E06000002,Middlesbrough,utla,2021-03-28,0
E06000018,Nottingham,utla,2021-03-28,31
E06000041,Wokingham,utla,2021-03-28,6
E06000042,Milton Keynes,utla,2021-03-28,17
E06000047,County Durham,utla,2021-03-28,13
E08000004,Oldham,utla,2021-03-28,18
E09000025,Newham,utla,2021-03-28,19
E10000018,Leicestershire,utla,2021-03-28,61
N09000010,"Newry, Mourne and Down",utla,2021-03-28,4
N09000011,Ards and North Down,utla,2021-03-28,6
S12000005,Clackmannanshire,utla,2021-03-28,12
S12000010,East Lothian,utla,2021-03-28,12
W06000004,Denbighshire,utla,2021-03-28,7
W06000018,Caerphilly,utla,2021-03-28,7
W06000019,Blaenau Gwent,utla,2021-03-28,4
E06000002,Middlesbrough,utla,2021-03-27,0
E06000018,Nottingham,utla,2021-03-27,39
E06000041,Wokingham,utla,2021-03-27,5
E06000042,Milton Keynes,utla,2021-03-27,10
E06000047,County Durham,utla,2021-03-27,0
E08000004,Oldham,utla,2021-03-27,45
E09000025,Newham,utla,2021-03-27,18
E10000018,Leicestershire,utla,2021-03-27,81
N09000010,"Newry, Mourne and Down",utla,2021-03-27,12
N09000011,Ards and North Down,utla,2021-03-27,9
S12000005,Clackmannanshire,utla,2021-03-27,17
S12000010,East Lothian,utla,2021-03-27,10
W06000004,Denbighshire,utla,2021-03-27,15
W06000018,Caerphilly,utla,2021-03-27,13
W06000019,Blaenau Gwent,utla,2021-03-27,1
E06000002,Middlesbrough,utla,2021-03-26,22
E06000018,Nottingham,utla,2021-03-26,38
E06000041,Wokingham,utla,2021-03-26,13
E06000042,Milton Keynes,utla,2021-03-26,27
E06000047,County Durham,utla,2021-03-26,76
E08000004,Oldham,utla,2021-03-26,51
E09000025,Newham,utla,2021-03-26,13
E10000018,Leicestershire,utla,2021-03-26,87
N09000010,"Newry, Mourne and Down",utla,2021-03-26,10
N09000011,Ards and North Down,utla,2021-03-26,22
S12000005,Clackmannanshire,utla,2021-03-26,5
S12000010,East Lothian,utla,2021-03-26,10
W06000004,Denbighshire,utla,2021-03-26,7
W06000018,Caerphilly,utla,2021-03-26,5
W06000019,Blaenau Gwent,utla,2021-03-26,0
E06000002,Middlesbrough,utla,2021-03-25,29
E06000018,Nottingham,utla,2021-03-25,35
E06000041,Wokingham,utla,2021-03-25,14
E06000042,Milton Keynes,utla,2021-03-25,22
E06000047,County Durham,utla,2021-03-25,96
E08000004,Oldham,utla,2021-03-25,48
E09000025,Newham,utla,2021-03-25,33
E10000018,Leicestershire,utla,2021-03-25,84
N09000010,"Newry, Mourne and Down",utla,2021-03-25,15
N09000011,Ards and North Down,utla,2021-03-25,18
S12000005,Clackmannanshire,utla,2021-03-25,8
S12000010,East Lothian,utla,2021-03-25,0
W06000004,Denbighshire,utla,2021-03-25,4
W06000018,Caerphilly,utla,2021-03-25,10
W06000019,Blaenau Gwent,utla,2021-03-25,1
E06000002,Middlesbrough,utla,2021-03-24,20
E06000018,Nottingham,utla,2021-03-24,28
E06000041,Wokingham,utla,2021-03-24,2
E06000042,Milton Keynes,utla,2021-03-24,19
E06000047,County Durham,utla,2021-03-24,81
E08000004,Oldham,utla,2021-03-24,24
E09000025,Newham,utla,2021-03-24,16
E10000018,Leicestershire,utla,2021-03-24,80
N09000010,"Newry, Mourne and Down",utla,2021-03-24,10
N09000011,Ards and North Down,utla,2021-03-24,20
S12000005,Clackmannanshire,utla,2021-03-24,11
S12000010,East Lothian,utla,2021-03-24,14
W06000004,Denbighshire,utla,2021-03-24,2
W06000018,Caerphilly,utla,2021-03-24,7
W06000019,Blaenau Gwent,utla,2021-03-24,4
E06000002,Middlesbrough,utla,2021-03-23,13
E06000018,Nottingham,utla,2021-03-23,36
E06000041,Wokingham,utla,2021-03-23,9
E06000042,Milton Keynes,utla,2021-03-23,21
E06000047,County Durham,utla,2021-03-23,79
E08000004,Oldham,utla,2021-03-23,44
E09000025,Newham,utla,2021-03-23,9
E10000018,Leicestershire,utla,2021-03-23,66
N09000010,"Newry, Mourne and Down",utla,2021-03-23,11
N09000011,Ards and North Down,utla,2021-03-23,15
S12000005,Clackmannanshire,utla,2021-03-23,3
S12000010,East Lothian,utla,2021-03-23,7
W06000004,Denbighshire,utla,2021-03-23,3
W06000018,Caerphilly,utla,2021-03-23,3
W06000019,Blaenau Gwent,utla,2021-03-23,6
E06000002,Middlesbrough,utla,2021-03-22,9
E06000018,Nottingham,utla,2021-03-22,26
E06000041,Wokingham,utla,2021-03-22,11
E06000042,Milton Keynes,utla,2021-03-22,18
E06000047,County Durham,utla,2021-03-22,53
E08000004,Oldham,utla,2021-03-22,29
E09000025,Newham,utla,2021-03-22,16
E10000018,Leicestershire,utla,2021-03-22,74
N09000010,"Newry, Mourne and Down",utla,2021-03-22,14
N09000011,Ards and North Down,utla,2021-03-22,13
S12000005,Clackmannanshire,utla,2021-03-22,1
S12000010,East Lothian,utla,2021-03-22,0
W06000004,Denbighshire,utla,2021-03-22,2
W06000018,Caerphilly,utla,2021-03-22,7
W06000019,Blaenau Gwent,utla,2021-03-22,10
E06000002,Middlesbrough,utla,2021-03-21,11
E06000018,Nottingham,utla,2021-03-21,55
E06000041,Wokingham,utla,2021-03-21,8
E06000042,Milton Keynes,utla,2021-03-21,22
E06000047,County Durham,utla,2021-03-21,38
E08000004,Oldham,utla,2021-03-21,43
E09000025,Newham,utla,2021-03-21,12
E10000018,Leicestershire,utla,2021-03-21,83
N09000010,"Newry, Mourne and Down",utla,2021-03-21,9
N09000011,Ards and North Down,utla,2021-03-21,17
S12000005,Clackmannanshire,utla,2021-03-21,5
S12000010,East Lothian,utla,2021-03-21,4
W06000004,Denbighshire,utla,2021-03-21,3
W06000018,Caerphilly,utla,2021-03-21,19
W06000019,Blaenau Gwent,utla,2021-03-21,10
E06000002,Middlesbrough,utla,2021-03-20,13
E06000018,Nottingham,utla,2021-03-20,50
E06000041,Wokingham,utla,2021-03-20,10
E06000042,Milton Keynes,utla,2021-03-20,23
E06000047,County Durham,utla,2021-03-20,55
E08000004,Oldham,utla,2021-03-20,45
E09000025,Newham,utla,2021-03-20,16
E10000018,Leicestershire,utla,2021-03-20,73
N09000010,"Newry, Mourne and Down",utla,2021-03-20,16
N09000011,Ards and North Down,utla,2021-03-20,15
S12000005,Clackmannanshire,utla,2021-03-20,5
S12000010,East Lothian,utla,2021-03-20,6
W06000004,Denbighshire,utla,2021-03-20,3
W06000018,Caerphilly,utla,2021-03-20,13
W06000019,Blaenau Gwent,utla,2021-03-20,5
E06000002,Middlesbrough,utla,2021-03-19,14
E06000018,Nottingham,utla,2021-03-19,16
E06000041,Wokingham,utla,2021-03-19,6
E06000042,Milton Keynes,utla,2021-03-19,17
E06000047,County Durham,utla,2021-03-19,40
E08000004,Oldham,utla,2021-03-19,23
E09000025,Newham,utla,2021-03-19,17
E10000018,Leicestershire,utla,2021-03-19,37
N09000010,"Newry, Mourne and Down",utla,2021-03-19,6
N09000011,Ards and North Down,utla,2021-03-19,18
S12000005,Clackmannanshire,utla,2021-03-19,6
S12000010,East Lothian,utla,2021-03-19,9
W06000004,Denbighshire,utla,2021-03-19,4
W06000018,Caerphilly,utla,2021-03-19,16
W06000019,Blaenau Gwent,utla,2021-03-19,3
E06000002,Middlesbrough,utla,2021-03-18,16
E06000018,Nottingham,utla,2021-03-18,38
E06000041,Wokingham,utla,2021-03-18,10
E06000042,Milton Keynes,utla,2021-03-18,20
E06000047,County Durham,utla,2021-03-18,60
E08000004,Oldham,utla,2021-03-18,36
E09000025,Newham,utla,2021-03-18,29
E10000018,Leicestershire,utla,2021-03-18,87
N09000010,"Newry, Mourne and Down",utla,2021-03-18,37
N09000011,Ards and North Down,utla,2021-03-18,33
S12000005,Clackmannanshire,utla,2021-03-18,7
S12000010,East Lothian,utla,2021-03-18,7
W06000004,Denbighshire,utla,2021-03-18,6
W06000018,Caerphilly,utla,2021-03-18,14
W06000019,Blaenau Gwent,utla,2021-03-18,13
E06000002,Middlesbrough,utla,2021-03-17,18
E06000018,Nottingham,utla,2021-03-17,29
E06000041,Wokingham,utla,2021-03-17,14
E06000042,Milton Keynes,utla,2021-03-17,17
E06000047,County Durham,utla,2021-03-17,49
E08000004,Oldham,utla,2021-03-17,38
E09000025,Newham,utla,2021-03-17,29
E10000018,Leicestershire,utla,2021-03-17,80
N09000010,"Newry, Mourne and Down",utla,2021-03-17,0
N09000011,Ards and North Down,utla,2021-03-17,0
S12000005,Clackmannanshire,utla,2021-03-17,5
S12000010,East Lothian,utla,2021-03-17,7
W06000004,Denbighshire,utla,2021-03-17,6
W06000018,Caerphilly,utla,2021-03-17,10
W06000019,Blaenau Gwent,utla,2021-03-17,3
E06000002,Middlesbrough,utla,2021-03-16,9
E06000018,Nottingham,utla,2021-03-16,33
E06000041,Wokingham,utla,2021-03-16,16
E06000042,Milton Keynes,utla,2021-03-16,21
E06000047,County Durham,utla,2021-03-16,52
E08000004,Oldham,utla,2021-03-16,35
E09000025,Newham,utla,2021-03-16,22
E10000018,Leicestershire,utla,2021-03-16,59
N09000010,"Newry, Mourne and Down",utla,2021-03-16,7
N09000011,Ards and North Down,utla,2021-03-16,12
S12000005,Clackmannanshire,utla,2021-03-16,5
S12000010,East Lothian,utla,2021-03-16,3
W06000004,Denbighshire,utla,2021-03-16,0
W06000018,Caerphilly,utla,2021-03-16,4
W06000019,Blaenau Gwent,utla,2021-03-16,8
E06000002,Middlesbrough,utla,2021-03-15,23
E06000018,Nottingham,utla,2021-03-15,24
E06000041,Wokingham,utla,2021-03-15,11
E06000042,Milton Keynes,utla,2021-03-15,23
E06000047,County Durham,utla,2021-03-15,75
E08000004,Oldham,utla,2021-03-15,22
E09000025,Newham,utla,2021-03-15,21
E10000018,Leicestershire,utla,2021-03-15,72
N09000010,"Newry, Mourne and Down",utla,2021-03-15,11
N09000011,Ards and North Down,utla,2021-03-15,4
S12000005,Clackmannanshire,utla,2021-03-15,5
S12000010,East Lothian,utla,2021-03-15,9
W06000004,Denbighshire,utla,2021-03-15,5
W06000018,Caerphilly,utla,2021-03-15,12
W06000019,Blaenau Gwent,utla,2021-03-15,7
E06000002,Middlesbrough,utla,2021-03-14,13
E06000018,Nottingham,utla,2021-03-14,27
E06000041,Wokingham,utla,2021-03-14,2
E06000042,Milton Keynes,utla,2021-03-14,8
E06000047,County Durham,utla,2021-03-14,36
E08000004,Oldham,utla,2021-03-14,30
E09000025,Newham,utla,2021-03-14,15
E10000018,Leicestershire,utla,2021-03-14,67
N09000010,"Newry, Mourne and Down",utla,2021-03-14,11
N09000011,Ards and North Down,utla,2021-03-14,13
S12000005,Clackmannanshire,utla,2021-03-14,3
S12000010,East Lothian,utla,2021-03-14,7
W06000004,Denbighshire,utla,2021-03-14,7
W06000018,Caerphilly,utla,2021-03-14,15
W06000019,Blaenau Gwent,utla,2021-03-14,7
E06000002,Middlesbrough,utla,2021-03-13,25
E06000018,Nottingham,utla,2021-03-13,26
E06000041,Wokingham,utla,2021-03-13,10
E06000042,Milton Keynes,utla,2021-03-13,31
E06000047,County Durham,utla,2021-03-13,52
E08000004,Oldham,utla,2021-03-13,32
E09000025,Newham,utla,2021-03-13,29
E10000018,Leicestershire,utla,2021-03-13,67
N09000010,"Newry, Mourne and Down",utla,2021-03-13,13
N09000011,Ards and North Down,utla,2021-03-13,8
S12000005,Clackmannanshire,utla,2021-03-13,4
S12000010,East Lothian,utla,2021-03-13,8
W06000004,Denbighshire,utla,2021-03-13,4
W06000018,Caerphilly,utla,2021-03-13,17
W06000019,Blaenau Gwent,utla,2021-03-13,6
E06000002,Middlesbrough,utla,2021-03-12,37
E06000018,Nottingham,utla,2021-03-12,45
E06000041,Wokingham,utla,2021-03-12,17
E06000042,Milton Keynes,utla,2021-03-12,54
E06000047,County Durham,utla,2021-03-12,75
E08000004,Oldham,utla,2021-03-12,38
E09000025,Newham,utla,2021-03-12,33
E10000018,Leicestershire,utla,2021-03-12,85
N09000010,"Newry, Mourne and Down",utla,2021-03-12,11
N09000011,Ards and North Down,utla,2021-03-12,25
S12000005,Clackmannanshire,utla,2021-03-12,5
S12000010,East Lothian,utla,2021-03-12,5
W06000004,Denbighshire,utla,2021-03-12,9
W06000018,Caerphilly,utla,2021-03-12,12
W06000019,Blaenau Gwent,utla,2021-03-12,5
E06000002,Middlesbrough,utla,2021-03-11,18
E06000018,Nottingham,utla,2021-03-11,57
E06000041,Wokingham,utla,2021-03-11,11
E06000042,Milton Keynes,utla,2021-03-11,32
E06000047,County Durham,utla,2021-03-11,60
E08000004,Oldham,utla,2021-03-11,51
E09000025,Newham,utla,2021-03-11,20
E10000018,Leicestershire,utla,2021-03-11,130
N09000010,"Newry, Mourne and Down",utla,2021-03-11,18
N09000011,Ards and North Down,utla,2021-03-11,21
S12000005,Clackmannanshire,utla,2021-03-11,6
S12000010,East Lothian,utla,2021-03-11,14
W06000004,Denbighshire,utla,2021-03-11,2
W06000018,Caerphilly,utla,2021-03-11,12
W06000019,Blaenau Gwent,utla,2021-03-11,4
E06000002,Middlesbrough,utla,2021-03-10,20
E06000018,Nottingham,utla,2021-03-10,44
E06000041,Wokingham,utla,2021-03-10,2
E06000042,Milton Keynes,utla,2021-03-10,21
E06000047,County Durham,utla,2021-03-10,54
E08000004,Oldham,utla,2021-03-10,23
E09000025,Newham,utla,2021-03-10,19
E10000018,Leicestershire,utla,2021-03-10,108
N09000010,"Newry, Mourne and Down",utla,2021-03-10,6
N09000011,Ards and North Down,utla,2021-03-10,13
S12000005,Clackmannanshire,utla,2021-03-10,8
S12000010,East Lothian,utla,2021-03-10,13
W06000004,Denbighshire,utla,2021-03-10,5
W06000018,Caerphilly,utla,2021-03-10,17
W06000019,Blaenau Gwent,utla,2021-03-10,6
E06000002,Middlesbrough,utla,2021-03-09,18
E06000018,Nottingham,utla,2021-03-09,33
E06000041,Wokingham,utla,2021-03-09,6
E06000042,Milton Keynes,utla,2021-03-09,24
E06000047,County Durham,utla,2021-03-09,48
E08000004,Oldham,utla,2021-03-09,33
E09000025,Newham,utla,2021-03-09,33
E10000018,Leicestershire,utla,2021-03-09,69
N09000010,"Newry, Mourne and Down",utla,2021-03-09,21
N09000011,Ards and North Down,utla,2021-03-09,19
S12000005,Clackmannanshire,utla,2021-03-09,7
S12000010,East Lothian,utla,2021-03-09,4
W06000004,Denbighshire,utla,2021-03-09,6
W06000018,Caerphilly,utla,2021-03-09,17
W06000019,Blaenau Gwent,utla,2021-03-09,5
E06000002,Middlesbrough,utla,2021-03-08,16
E06000018,Nottingham,utla,2021-03-08,21
E06000041,Wokingham,utla,2021-03-08,8
E06000042,Milton Keynes,utla,2021-03-08,30
E06000047,County Durham,utla,2021-03-08,50
E08000004,Oldham,utla,2021-03-08,33
E09000025,Newham,utla,2021-03-08,21
E10000018,Leicestershire,utla,2021-03-08,66
N09000010,"Newry, Mourne and Down",utla,2021-03-08,9
N09000011,Ards and North Down,utla,2021-03-08,12
S12000005,Clackmannanshire,utla,2021-03-08,12
S12000010,East Lothian,utla,2021-03-08,8
W06000004,Denbighshire,utla,2021-03-08,2
W06000018,Caerphilly,utla,2021-03-08,10
W06000019,Blaenau Gwent,utla,2021-03-08,4
E06000002,Middlesbrough,utla,2021-03-07,12
E06000018,Nottingham,utla,2021-03-07,36
E06000041,Wokingham,utla,2021-03-07,10
E06000042,Milton Keynes,utla,2021-03-07,32
E06000047,County Durham,utla,2021-03-07,44
E08000004,Oldham,utla,2021-03-07,28
E09000025,Newham,utla,2021-03-07,22
E10000018,Leicestershire,utla,2021-03-07,77
N09000010,"Newry, Mourne and Down",utla,2021-03-07,8
N09000011,Ards and North Down,utla,2021-03-07,18
S12000005,Clackmannanshire,utla,2021-03-07,7
S12000010,East Lothian,utla,2021-03-07,6
W06000004,Denbighshire,utla,2021-03-07,6
W06000018,Caerphilly,utla,2021-03-07,9
W06000019,Blaenau Gwent,utla,2021-03-07,3
E06000002,Middlesbrough,utla,2021-03-06,25
E06000018,Nottingham,utla,2021-03-06,42
E06000041,Wokingham,utla,2021-03-06,3
E06000042,Milton Keynes,utla,2021-03-06,30
E06000047,County Durham,utla,2021-03-06,54
E08000004,Oldham,utla,2021-03-06,34
E09000025,Newham,utla,2021-03-06,40
E10000018,Leicestershire,utla,2021-03-06,99
N09000010,"Newry, Mourne and Down",utla,2021-03-06,10
N09000011,Ards and North Down,utla,2021-03-06,24
S12000005,Clackmannanshire,utla,2021-03-06,9
S12000010,East Lothian,utla,2021-03-06,8
W06000004,Denbighshire,utla,2021-03-06,9
W06000018,Caerphilly,utla,2021-03-06,19
W06000019,Blaenau Gwent,utla,2021-03-06,2
E06000002,Middlesbrough,utla,2021-03-05,25
E06000018,Nottingham,utla,2021-03-05,38
E06000041,Wokingham,utla,2021-03-05,3
E06000042,Milton Keynes,utla,2021-03-05,32
E06000047,County Durham,utla,2021-03-05,65
E08000004,Oldham,utla,2021-03-05,29
E09000025,Newham,utla,2021-03-05,20
E10000018,Leicestershire,utla,2021-03-05,86
N09000010,"Newry, Mourne and Down",utla,2021-03-05,8
N09000011,Ards and North Down,utla,2021-03-05,11
S12000005,Clackmannanshire,utla,2021-03-05,7
S12000010,East Lothian,utla,2021-03-05,8
W06000004,Denbighshire,utla,2021-03-05,7
W06000018,Caerphilly,utla,2021-03-05,13
W06000019,Blaenau Gwent,utla,2021-03-05,2
E06000002,Middlesbrough,utla,2021-03-04,21
E06000018,Nottingham,utla,2021-03-04,67
E06000041,Wokingham,utla,2021-03-04,15
E06000042,Milton Keynes,utla,2021-03-04,21
E06000047,County Durham,utla,2021-03-04,68
E08000004,Oldham,utla,2021-03-04,30
E09000025,Newham,utla,2021-03-04,27
E10000018,Leicestershire,utla,2021-03-04,93
N09000010,"Newry, Mourne and Down",utla,2021-03-04,14
N09000011,Ards and North Down,utla,2021-03-04,12
S12000005,Clackmannanshire,utla,2021-03-04,13
S12000010,East Lothian,utla,2021-03-04,9
W06000004,Denbighshire,utla,2021-03-04,11
W06000018,Caerphilly,utla,2021-03-04,12
W06000019,Blaenau Gwent,utla,2021-03-04,5
E06000002,Middlesbrough,utla,2021-03-03,46
E06000018,Nottingham,utla,2021-03-03,54
E06000041,Wokingham,utla,2021-03-03,18
E06000042,Milton Keynes,utla,2021-03-03,16
E06000047,County Durham,utla,2021-03-03,78
E08000004,Oldham,utla,2021-03-03,28
E09000025,Newham,utla,2021-03-03,28
E10000018,Leicestershire,utla,2021-03-03,116
N09000010,"Newry, Mourne and Down",utla,2021-03-03,14
N09000011,Ards and North Down,utla,2021-03-03,22
S12000005,Clackmannanshire,utla,2021-03-03,18
S12000010,East Lothian,utla,2021-03-03,6
W06000004,Denbighshire,utla,2021-03-03,8
W06000018,Caerphilly,utla,2021-03-03,20
W06000019,Blaenau Gwent,utla,2021-03-03,5
E06000002,Middlesbrough,utla,2021-03-02,18
E06000018,Nottingham,utla,2021-03-02,58
E06000041,Wokingham,utla,2021-03-02,8
E06000042,Milton Keynes,utla,2021-03-02,43
E06000047,County Durham,utla,2021-03-02,62
E08000004,Oldham,utla,2021-03-02,24
E09000025,Newham,utla,2021-03-02,34
E10000018,Leicestershire,utla,2021-03-02,89
N09000010,"Newry, Mourne and Down",utla,2021-03-02,4
N09000011,Ards and North Down,utla,2021-03-02,12
S12000005,Clackmannanshire,utla,2021-03-02,15
S12000010,East Lothian,utla,2021-03-02,18
W06000004,Denbighshire,utla,2021-03-02,3
W06000018,Caerphilly,utla,2021-03-02,12
W06000019,Blaenau Gwent,utla,2021-03-02,10
E06000002,Middlesbrough,utla,2021-03-01,19
E06000018,Nottingham,utla,2021-03-01,29
E06000041,Wokingham,utla,2021-03-01,8
E06000042,Milton Keynes,utla,2021-03-01,20
