areaCode,areaName,areaType,date,newOnsDeathsByRegistrationDate
E06000002,Middlesbrough,utla,2021-05-28,0
E06000018,Nottingham,utla,2021-05-28,0
E06000041,Wokingham,utla,2021-05-28,0
E06000042,Milton Keynes,utla,2021-05-28,0
E06000047,County Durham,utla,2021-05-28,0
E08000004,Oldham,utla,2021-05-28,1
E09000025,Newham,utla,2021-05-28,0
E10000018,Leicestershire,utla,2021-05-28,1
W06000004,Denbighshire,utla,2021-05-28,0
W06000018,Caerphilly,utla,2021-05-28,0
W06000019,Blaenau Gwent,utla,2021-05-28,0
E06000002,Middlesbrough,utla,2021-05-21,0
E06000018,Nottingham,utla,2021-05-21,0
E06000041,Wokingham,utla,2021-05-21,1
E06000042,Milton Keynes,utla,2021-05-21,0
E06000047,County Durham,utla,2021-05-21,1
E08000004,Oldham,utla,2021-05-21,0
E09000025,Newham,utla,2021-05-21,2
E10000018,Leicestershire,utla,2021-05-21,0
W06000004,Denbighshire,utla,2021-05-21,0
W06000018,Caerphilly,utla,2021-05-21,0
W06000019,Blaenau Gwent,utla,2021-05-21,0
E06000002,Middlesbrough,utla,2021-05-14,0
E06000018,Nottingham,utla,2021-05-14,2
E06000041,Wokingham,utla,2021-05-14,0
E06000042,Milton Keynes,utla,2021-05-14,0
E06000047,County Durham,utla,2021-05-14,0
E08000004,Oldham,utla,2021-05-14,1
E09000025,Newham,utla,2021-05-14,3
E10000018,Leicestershire,utla,2021-05-14,2
W06000004,Denbighshire,utla,2021-05-14,0
W06000018,Caerphilly,utla,2021-05-14,0
W06000019,Blaenau Gwent,utla,2021-05-14,0
E06000002,Middlesbrough,utla,2021-05-07,0
E06000018,Nottingham,utla,2021-05-07,1
E06000041,Wokingham,utla,2021-05-07,0
E06000042,Milton Keynes,utla,2021-05-07,1
E06000047,County Durham,utla,2021-05-07,0
E08000004,Oldham,utla,2021-05-07,0
E09000025,Newham,utla,2021-05-07,2
E10000018,Leicestershire,utla,2021-05-07,2
W06000004,Denbighshire,utla,2021-05-07,1
W06000018,Caerphilly,utla,2021-05-07,0
W06000019,Blaenau Gwent,utla,2021-05-07,0
E06000002,Middlesbrough,utla,2021-04-30,1
E06000018,Nottingham,utla,2021-04-30,1
E06000041,Wokingham,utla,2021-04-30,0
E06000042,Milton Keynes,utla,2021-04-30,0
E06000047,County Durham,utla,2021-04-30,7
E08000004,Oldham,utla,2021-04-30,0
E09000025,Newham,utla,2021-04-30,0
E10000018,Leicestershire,utla,2021-04-30,2
W06000004,Denbighshire,utla,2021-04-30,0
W06000018,Caerphilly,utla,2021-04-30,0
W06000019,Blaenau Gwent,utla,2021-04-30,0
E06000002,Middlesbrough,utla,2021-04-23,1
E06000018,Nottingham,utla,2021-04-23,2
E06000041,Wokingham,utla,2021-04-23,1
E06000042,Milton Keynes,utla,2021-04-23,1
E06000047,County Durham,utla,2021-04-23,1
E08000004,Oldham,utla,2021-04-23,0
E09000025,Newham,utla,2021-04-23,0
E10000018,Leicestershire,utla,2021-04-23,2
W06000004,Denbighshire,utla,2021-04-23,0
W06000018,Caerphilly,utla,2021-04-23,1
W06000019,Blaenau Gwent,utla,2021-04-23,0
E06000002,Middlesbrough,utla,2021-04-16,2
E06000018,Nottingham,utla,2021-04-16,4
E06000041,Wokingham,utla,2021-04-16,0
E06000042,Milton Keynes,utla,2021-04-16,1
E06000047,County Durham,utla,2021-04-16,2
E08000004,Oldham,utla,2021-04-16,6
E09000025,Newham,utla,2021-04-16,1
E10000018,Leicestershire,utla,2021-04-16,3
W06000004,Denbighshire,utla,2021-04-16,1
W06000018,Caerphilly,utla,2021-04-16,0
W06000019,Blaenau Gwent,utla,2021-04-16,0
E06000002,Middlesbrough,utla,2021-04-09,1
E06000018,Nottingham,utla,2021-04-09,4
E06000041,Wokingham,utla,2021-04-09,1
E06000042,Milton Keynes,utla,2021-04-09,0
E06000047,County Durham,utla,2021-04-09,2
E08000004,Oldham,utla,2021-04-09,1
E09000025,Newham,utla,2021-04-09,3
E10000018,Leicestershire,utla,2021-04-09,5
W06000004,Denbighshire,utla,2021-04-09,1
W06000018,Caerphilly,utla,2021-04-09,2
W06000019,Blaenau Gwent,utla,2021-04-09,1
E06000002,Middlesbrough,utla,2021-04-02,1
E06000018,Nottingham,utla,2021-04-02,3
E06000041,Wokingham,utla,2021-04-02,0
E06000042,Milton Keynes,utla,2021-04-02,0
E06000047,County Durham,utla,2021-04-02,4
E08000004,Oldham,utla,2021-04-02,2
E09000025,Newham,utla,2021-04-02,2
E10000018,Leicestershire,utla,2021-04-02,6
W06000004,Denbighshire,utla,2021-04-02,1
W06000018,Caerphilly,utla,2021-04-02,0
W06000019,Blaenau Gwent,utla,2021-04-02,1
E06000002,Middlesbrough,utla,2021-03-26,2
E06000018,Nottingham,utla,2021-03-26,8
E06000041,Wokingham,utla,2021-03-26,1
E06000042,Milton Keynes,utla,2021-03-26,3
E06000047,County Durham,utla,2021-03-26,5
E08000004,Oldham,utla,2021-03-26,1
E09000025,Newham,utla,2021-03-26,4
E10000018,Leicestershire,utla,2021-03-26,9
W06000004,Denbighshire,utla,2021-03-26,0
W06000018,Caerphilly,utla,2021-03-26,1
W06000019,Blaenau Gwent,utla,2021-03-26,0
E06000002,Middlesbrough,utla,2021-03-19,2
E06000018,Nottingham,utla,2021-03-19,10
E06000041,Wokingham,utla,2021-03-19,1
E06000042,Milton Keynes,utla,2021-03-19,4
E06000047,County Durham,utla,2021-03-19,9
E08000004,Oldham,utla,2021-03-19,2
E09000025,Newham,utla,2021-03-19,8
E10000018,Leicestershire,utla,2021-03-19,21
W06000004,Denbighshire,utla,2021-03-19,1
W06000018,Caerphilly,utla,2021-03-19,3
W06000019,Blaenau Gwent,utla,2021-03-19,0
E06000002,Middlesbrough,utla,2021-03-12,7
E06000018,Nottingham,utla,2021-03-12,11
E06000041,Wokingham,utla,2021-03-12,0
E06000042,Milton Keynes,utla,2021-03-12,7
E06000047,County Durham,utla,2021-03-12,16
E08000004,Oldham,utla,2021-03-12,5
E09000025,Newham,utla,2021-03-12,3
E10000018,Leicestershire,utla,2021-03-12,19
W06000004,Denbighshire,utla,2021-03-12,5
W06000018,Caerphilly,utla,2021-03-12,1
W06000019,Blaenau Gwent,utla,2021-03-12,0
E06000002,Middlesbrough,utla,2021-03-05,10
E06000018,Nottingham,utla,2021-03-05,17
E06000041,Wokingham,utla,2021-03-05,3
E06000042,Milton Keynes,utla,2021-03-05,7
E06000047,County Durham,utla,2021-03-05,13
E08000004,Oldham,utla,2021-03-05,11
E09000025,Newham,utla,2021-03-05,7
E10000018,Leicestershire,utla,2021-03-05,36
W06000004,Denbighshire,utla,2021-03-05,2
W06000018,Caerphilly,utla,2021-03-05,4
W06000019,Blaenau Gwent,utla,2021-03-05,1
E06000002,Middlesbrough,utla,2021-02-26,4
E06000018,Nottingham,utla,2021-02-26,28
E06000041,Wokingham,utla,2021-02-26,5
E06000042,Milton Keynes,utla,2021-02-26,11
E06000047,County Durham,utla,2021-02-26,17
E08000004,Oldham,utla,2021-02-26,13
E09000025,Newham,utla,2021-02-26,13
E10000018,Leicestershire,utla,2021-02-26,47
W06000004,Denbighshire,utla,2021-02-26,2
W06000018,Caerphilly,utla,2021-02-26,3
W06000019,Blaenau Gwent,utla,2021-02-26,2
E06000002,Middlesbrough,utla,2021-02-19,8
E06000018,Nottingham,utla,2021-02-19,25
E06000041,Wokingham,utla,2021-02-19,6
E06000042,Milton Keynes,utla,2021-02-19,18
E06000047,County Durham,utla,2021-02-19,34
E08000004,Oldham,utla,2021-02-19,15
E09000025,Newham,utla,2021-02-19,13
E10000018,Leicestershire,utla,2021-02-19,48
W06000004,Denbighshire,utla,2021-02-19,2
W06000018,Caerphilly,utla,2021-02-19,8
W06000019,Blaenau Gwent,utla,2021-02-19,1
E06000002,Middlesbrough,utla,2021-02-12,19
E06000018,Nottingham,utla,2021-02-12,32
E06000041,Wokingham,utla,2021-02-12,11
E06000042,Milton Keynes,utla,2021-02-12,15
E06000047,County Durham,utla,2021-02-12,48
E08000004,Oldham,utla,2021-02-12,21
E09000025,Newham,utla,2021-02-12,30
E10000018,Leicestershire,utla,2021-02-12,68
W06000004,Denbighshire,utla,2021-02-12,6
W06000018,Caerphilly,utla,2021-02-12,13
W06000019,Blaenau Gwent,utla,2021-02-12,1
E06000002,Middlesbrough,utla,2021-02-05,21
E06000018,Nottingham,utla,2021-02-05,30
E06000041,Wokingham,utla,2021-02-05,18
E06000042,Milton Keynes,utla,2021-02-05,30
E06000047,County Durham,utla,2021-02-05,44
E08000004,Oldham,utla,2021-02-05,14
E09000025,Newham,utla,2021-02-05,32
E10000018,Leicestershire,utla,2021-02-05,75
W06000004,Denbighshire,utla,2021-02-05,6
W06000018,Caerphilly,utla,2021-02-05,20
W06000019,Blaenau Gwent,utla,2021-02-05,2
E06000002,Middlesbrough,utla,2021-01-29,19
E06000018,Nottingham,utla,2021-01-29,31
E06000041,Wokingham,utla,2021-01-29,19
E06000042,Milton Keynes,utla,2021-01-29,41
E06000047,County Durham,utla,2021-01-29,35
E08000004,Oldham,utla,2021-01-29,18
E09000025,Newham,utla,2021-01-29,46
E10000018,Leicestershire,utla,2021-01-29,64
W06000004,Denbighshire,utla,2021-01-29,10
W06000018,Caerphilly,utla,2021-01-29,16
W06000019,Blaenau Gwent,utla,2021-01-29,8
E06000002,Middlesbrough,utla,2021-01-22,24
E06000018,Nottingham,utla,2021-01-22,27
E06000041,Wokingham,utla,2021-01-22,17
E06000042,Milton Keynes,utla,2021-01-22,54
E06000047,County Durham,utla,2021-01-22,58
E08000004,Oldham,utla,2021-01-22,29
E09000025,Newham,utla,2021-01-22,66
E10000018,Leicestershire,utla,2021-01-22,87
W06000004,Denbighshire,utla,2021-01-22,16
W06000018,Caerphilly,utla,2021-01-22,32
W06000019,Blaenau Gwent,utla,2021-01-22,8
E06000002,Middlesbrough,utla,2021-01-15,15
E06000018,Nottingham,utla,2021-01-15,17
E06000041,Wokingham,utla,2021-01-15,11
E06000042,Milton Keynes,utla,2021-01-15,39
E06000047,County Durham,utla,2021-01-15,59
E08000004,Oldham,utla,2021-01-15,18
E09000025,Newham,utla,2021-01-15,67
E10000018,Leicestershire,utla,2021-01-15,67
W06000004,Denbighshire,utla,2021-01-15,8
W06000018,Caerphilly,utla,2021-01-15,28
W06000019,Blaenau Gwent,utla,2021-01-15,11
E06000002,Middlesbrough,utla,2021-01-08,5
E06000018,Nottingham,utla,2021-01-08,25
E06000041,Wokingham,utla,2021-01-08,10
E06000042,Milton Keynes,utla,2021-01-08,32
E06000047,County Durham,utla,2021-01-08,47
E08000004,Oldham,utla,2021-01-08,14
E09000025,Newham,utla,2021-01-08,46
E10000018,Leicestershire,utla,2021-01-08,74
W06000004,Denbighshire,utla,2021-01-08,3
W06000018,Caerphilly,utla,2021-01-08,39
W06000019,Blaenau Gwent,utla,2021-01-08,14
E06000002,Middlesbrough,utla,2021-01-01,4
E06000018,Nottingham,utla,2021-01-01,6
E06000041,Wokingham,utla,2021-01-01,5
E06000042,Milton Keynes,utla,2021-01-01,18
E06000047,County Durham,utla,2021-01-01,32
E08000004,Oldham,utla,2021-01-01,18
E09000025,Newham,utla,2021-01-01,41
E10000018,Leicestershire,utla,2021-01-01,46
W06000004,Denbighshire,utla,2021-01-01,2
W06000018,Caerphilly,utla,2021-01-01,17
W06000019,Blaenau Gwent,utla,2021-01-01,16
E06000002,Middlesbrough,utla,2020-12-25,2
E06000018,Nottingham,utla,2020-12-25,19
E06000041,Wokingham,utla,2020-12-25,8
E06000042,Milton Keynes,utla,2020-12-25,14
E06000047,County Durham,utla,2020-12-25,40
E08000004,Oldham,utla,2020-12-25,6
E09000025,Newham,utla,2020-12-25,21
E10000018,Leicestershire,utla,2020-12-25,45
W06000004,Denbighshire,utla,2020-12-25,4
W06000018,Caerphilly,utla,2020-12-25,15
W06000019,Blaenau Gwent,utla,2020-12-25,10
E06000002,Middlesbrough,utla,2020-12-18,3
E06000018,Nottingham,utla,2020-12-18,14
E06000041,Wokingham,utla,2020-12-18,9
E06000042,Milton Keynes,utla,2020-12-18,11
E06000047,County Durham,utla,2020-12-18,27
E08000004,Oldham,utla,2020-12-18,14
E09000025,Newham,utla,2020-12-18,12
E10000018,Leicestershire,utla,2020-12-18,37
W06000004,Denbighshire,utla,2020-12-18,3
W06000018,Caerphilly,utla,2020-12-18,21
W06000019,Blaenau Gwent,utla,2020-12-18,7
E06000002,Middlesbrough,utla,2020-12-11,4
E06000018,Nottingham,utla,2020-12-11,14
E06000041,Wokingham,utla,2020-12-11,6
E06000042,Milton Keynes,utla,2020-12-11,10
E06000047,County Durham,utla,2020-12-11,23
E08000004,Oldham,utla,2020-12-11,28
E09000025,Newham,utla,2020-12-11,10
E10000018,Leicestershire,utla,2020-12-11,41
W06000004,Denbighshire,utla,2020-12-11,2
W06000018,Caerphilly,utla,2020-12-11,16
W06000019,Blaenau Gwent,utla,2020-12-11,9
E06000002,Middlesbrough,utla,2020-12-04,2
E06000018,Nottingham,utla,2020-12-04,21
E06000041,Wokingham,utla,2020-12-04,4
E06000042,Milton Keynes,utla,2020-12-04,7
E06000047,County Durham,utla,2020-12-04,39
E08000004,Oldham,utla,2020-12-04,20
E09000025,Newham,utla,2020-12-04,14
E10000018,Leicestershire,utla,2020-12-04,46
W06000004,Denbighshire,utla,2020-12-04,2
W06000018,Caerphilly,utla,2020-12-04,17
W06000019,Blaenau Gwent,utla,2020-12-04,8
E06000002,Middlesbrough,utla,2020-11-27,4
E06000018,Nottingham,utla,2020-11-27,27
E06000041,Wokingham,utla,2020-11-27,5
E06000042,Milton Keynes,utla,2020-11-27,13
E06000047,County Durham,utla,2020-11-27,57
E08000004,Oldham,utla,2020-11-27,28
E09000025,Newham,utla,2020-11-27,4
E10000018,Leicestershire,utla,2020-11-27,39
W06000004,Denbighshire,utla,2020-11-27,7
W06000018,Caerphilly,utla,2020-11-27,20
W06000019,Blaenau Gwent,utla,2020-11-27,5
E06000002,Middlesbrough,utla,2020-11-20,2
E06000018,Nottingham,utla,2020-11-20,30
E06000041,Wokingham,utla,2020-11-20,2
E06000042,Milton Keynes,utla,2020-11-20,8
E06000047,County Durham,utla,2020-11-20,44
E08000004,Oldham,utla,2020-11-20,31
E09000025,Newham,utla,2020-11-20,5
E10000018,Leicestershire,utla,2020-11-20,34
W06000004,Denbighshire,utla,2020-11-20,5
W06000018,Caerphilly,utla,2020-11-20,15
W06000019,Blaenau Gwent,utla,2020-11-20,9
E06000002,Middlesbrough,utla,2020-11-13,8
E06000018,Nottingham,utla,2020-11-13,22
E06000041,Wokingham,utla,2020-11-13,6
E06000042,Milton Keynes,utla,2020-11-13,5
E06000047,County Durham,utla,2020-11-13,44
E08000004,Oldham,utla,2020-11-13,47
E09000025,Newham,utla,2020-11-13,5
E10000018,Leicestershire,utla,2020-11-13,22
W06000004,Denbighshire,utla,2020-11-13,8
W06000018,Caerphilly,utla,2020-11-13,12
W06000019,Blaenau Gwent,utla,2020-11-13,11
E06000002,Middlesbrough,utla,2020-11-06,7
E06000018,Nottingham,utla,2020-11-06,21
E06000041,Wokingham,utla,2020-11-06,3
E06000042,Milton Keynes,utla,2020-11-06,1
E06000047,County Durham,utla,2020-11-06,28
E08000004,Oldham,utla,2020-11-06,37
E09000025,Newham,utla,2020-11-06,3
E10000018,Leicestershire,utla,2020-11-06,23
W06000004,Denbighshire,utla,2020-11-06,2
W06000018,Caerphilly,utla,2020-11-06,11
W06000019,Blaenau Gwent,utla,2020-11-06,16
E06000002,Middlesbrough,utla,2020-10-30,5
E06000018,Nottingham,utla,2020-10-30,20
E06000041,Wokingham,utla,2020-10-30,3
E06000042,Milton Keynes,utla,2020-10-30,1
E06000047,County Durham,utla,2020-10-30,16
E08000004,Oldham,utla,2020-10-30,19
E09000025,Newham,utla,2020-10-30,5
E10000018,Leicestershire,utla,2020-10-30,11
W06000004,Denbighshire,utla,2020-10-30,3
W06000018,Caerphilly,utla,2020-10-30,9
W06000019,Blaenau Gwent,utla,2020-10-30,3
E06000002,Middlesbrough,utla,2020-10-23,1
E06000018,Nottingham,utla,2020-10-23,9
E06000041,Wokingham,utla,2020-10-23,2
E06000042,Milton Keynes,utla,2020-10-23,0
E06000047,County Durham,utla,2020-10-23,28
E08000004,Oldham,utla,2020-10-23,12
E09000025,Newham,utla,2020-10-23,2
E10000018,Leicestershire,utla,2020-10-23,9
W06000004,Denbighshire,utla,2020-10-23,0
W06000018,Caerphilly,utla,2020-10-23,3
W06000019,Blaenau Gwent,utla,2020-10-23,3
E06000002,Middlesbrough,utla,2020-10-16,2
E06000018,Nottingham,utla,2020-10-16,8
E06000041,Wokingham,utla,2020-10-16,1
E06000042,Milton Keynes,utla,2020-10-16,0
E06000047,County Durham,utla,2020-10-16,13
E08000004,Oldham,utla,2020-10-16,8
E09000025,Newham,utla,2020-10-16,3
E10000018,Leicestershire,utla,2020-10-16,4
W06000004,Denbighshire,utla,2020-10-16,1
W06000018,Caerphilly,utla,2020-10-16,8
W06000019,Blaenau Gwent,utla,2020-10-16,1
E06000002,Middlesbrough,utla,2020-10-09,4
E06000018,Nottingham,utla,2020-10-09,2
E06000041,Wokingham,utla,2020-10-09,4
E06000042,Milton Keynes,utla,2020-10-09,0
E06000047,County Durham,utla,2020-10-09,8
E08000004,Oldham,utla,2020-10-09,3
E09000025,Newham,utla,2020-10-09,4
E10000018,Leicestershire,utla,2020-10-09,1
W06000004,Denbighshire,utla,2020-10-09,0
W06000018,Caerphilly,utla,2020-10-09,0
W06000019,Blaenau Gwent,utla,2020-10-09,2
E06000002,Middlesbrough,utla,2020-10-02,0
E06000018,Nottingham,utla,2020-10-02,1
E06000041,Wokingham,utla,2020-10-02,1
E06000042,Milton Keynes,utla,2020-10-02,0
E06000047,County Durham,utla,2020-10-02,2
E08000004,Oldham,utla,2020-10-02,1
E09000025,Newham,utla,2020-10-02,1
E10000018,Leicestershire,utla,2020-10-02,3
W06000004,Denbighshire,utla,2020-10-02,3
W06000018,Caerphilly,utla,2020-10-02,1
W06000019,Blaenau Gwent,utla,2020-10-02,1
E06000002,Middlesbrough,utla,2020-09-25,0
E06000018,Nottingham,utla,2020-09-25,0
E06000041,Wokingham,utla,2020-09-25,0
E06000042,Milton Keynes,utla,2020-09-25,0
E06000047,County Durham,utla,2020-09-25,0
E08000004,Oldham,utla,2020-09-25,0
E09000025,Newham,utla,2020-09-25,2
E10000018,Leicestershire,utla,2020-09-25,4
W06000004,Denbighshire,utla,2020-09-25,0
W06000018,Caerphilly,utla,2020-09-25,1
W06000019,Blaenau Gwent,utla,2020-09-25,0
E06000002,Middlesbrough,utla,2020-09-18,0
E06000018,Nottingham,utla,2020-09-18,1
E06000041,Wokingham,utla,2020-09-18,0
E06000042,Milton Keynes,utla,2020-09-18,0
E06000047,County Durham,utla,2020-09-18,1
E08000004,Oldham,utla,2020-09-18,0
E09000025,Newham,utla,2020-09-18,0
E10000018,Leicestershire,utla,2020-09-18,1
W06000004,Denbighshire,utla,2020-09-18,0
W06000018,Caerphilly,utla,2020-09-18,1
W06000019,Blaenau Gwent,utla,2020-09-18,0
E06000002,Middlesbrough,utla,2020-09-11,0
E06000018,Nottingham,utla,2020-09-11,0
E06000041,Wokingham,utla,2020-09-11,0
E06000042,Milton Keynes,utla,2020-09-11,0
E06000047,County Durham,utla,2020-09-11,1
E08000004,Oldham,utla,2020-09-11,0
E09000025,Newham,utla,2020-09-11,0
E10000018,Leicestershire,utla,2020-09-11,2
W06000004,Denbighshire,utla,2020-09-11,0
W06000018,Caerphilly,utla,2020-09-11,0
W06000019,Blaenau Gwent,utla,2020-09-11,0
E06000002,Middlesbrough,utla,2020-09-04,0
E06000018,Nottingham,utla,2020-09-04,1
E06000041,Wokingham,utla,2020-09-04,0
E06000042,Milton Keynes,utla,2020-09-04,0
E06000047,County Durham,utla,2020-09-04,2
E08000004,Oldham,utla,2020-09-04,1
E09000025,Newham,utla,2020-09-04,0
E10000018,Leicestershire,utla,2020-09-04,2
W06000004,Denbighshire,utla,2020-09-04,1
W06000018,Caerphilly,utla,2020-09-04,0
W06000019,Blaenau Gwent,utla,2020-09-04,0
E06000002,Middlesbrough,utla,2020-08-28,0
E06000018,Nottingham,utla,2020-08-28,0
E06000041,Wokingham,utla,2020-08-28,0
E06000042,Milton Keynes,utla,2020-08-28,1
E06000047,County Durham,utla,2020-08-28,0
E08000004,Oldham,utla,2020-08-28,2
E09000025,Newham,utla,2020-08-28,0
E10000018,Leicestershire,utla,2020-08-28,0
W06000004,Denbighshire,utla,2020-08-28,0
W06000018,Caerphilly,utla,2020-08-28,0
W06000019,Blaenau Gwent,utla,2020-08-28,0
E06000002,Middlesbrough,utla,2020-08-21,0
E06000018,Nottingham,utla,2020-08-21,0
E06000041,Wokingham,utla,2020-08-21,1
E06000042,Milton Keynes,utla,2020-08-21,0
E06000047,County Durham,utla,2020-08-21,0
E08000004,Oldham,utla,2020-08-21,3
E09000025,Newham,utla,2020-08-21,1
E10000018,Leicestershire,utla,2020-08-21,3
W06000004,Denbighshire,utla,2020-08-21,0
W06000018,Caerphilly,utla,2020-08-21,0
W06000019,Blaenau Gwent,utla,2020-08-21,0
E06000002,Middlesbrough,utla,2020-08-14,0
E06000018,Nottingham,utla,2020-08-14,2
E06000041,Wokingham,utla,2020-08-14,0
E06000042,Milton Keynes,utla,2020-08-14,0
E06000047,County Durham,utla,2020-08-14,1
E08000004,Oldham,utla,2020-08-14,2
E09000025,Newham,utla,2020-08-14,0
E10000018,Leicestershire,utla,2020-08-14,0
W06000004,Denbighshire,utla,2020-08-14,0
W06000018,Caerphilly,utla,2020-08-14,0
W06000019,Blaenau Gwent,utla,2020-08-14,0
E06000002,Middlesbrough,utla,2020-08-07,0
E06000018,Nottingham,utla,2020-08-07,0
E06000041,Wokingham,utla,2020-08-07,0
E06000042,Milton Keynes,utla,2020-08-07,1
E06000047,County Durham,utla,2020-08-07,0
E08000004,Oldham,utla,2020-08-07,1
E09000025,Newham,utla,2020-08-07,0
E10000018,Leicestershire,utla,2020-08-07,1
W06000004,Denbighshire,utla,2020-08-07,4
W06000018,Caerphilly,utla,2020-08-07,1
W06000019,Blaenau Gwent,utla,2020-08-07,0
E06000002,Middlesbrough,utla,2020-07-31,1
E06000018,Nottingham,utla,2020-07-31,0
E06000041,Wokingham,utla,2020-07-31,0
E06000042,Milton Keynes,utla,2020-07-31,1
E06000047,County Durham,utla,2020-07-31,3
E08000004,Oldham,utla,2020-07-31,1
E09000025,Newham,utla,2020-07-31,1
E10000018,Leicestershire,utla,2020-07-31,2
W06000004,Denbighshire,utla,2020-07-31,0
W06000018,Caerphilly,utla,2020-07-31,0
W06000019,Blaenau Gwent,utla,2020-07-31,0
E06000002,Middlesbrough,utla,2020-07-24,0
E06000018,Nottingham,utla,2020-07-24,2
E06000041,Wokingham,utla,2020-07-24,1
E06000042,Milton Keynes,utla,2020-07-24,0
E06000047,County Durham,utla,2020-07-24,0
E08000004,Oldham,utla,2020-07-24,1
E09000025,Newham,utla,2020-07-24,1
E10000018,Leicestershire,utla,2020-07-24,6
W06000004,Denbighshire,utla,2020-07-24,0
W06000018,Caerphilly,utla,2020-07-24,0
W06000019,Blaenau Gwent,utla,2020-07-24,0
E06000002,Middlesbrough,utla,2020-07-17,0
E06000018,Nottingham,utla,2020-07-17,0
E06000041,Wokingham,utla,2020-07-17,1
E06000042,Milton Keynes,utla,2020-07-17,0
E06000047,County Durham,utla,2020-07-17,0
E08000004,Oldham,utla,2020-07-17,1
E09000025,Newham,utla,2020-07-17,0
E10000018,Leicestershire,utla,2020-07-17,4
W06000004,Denbighshire,utla,2020-07-17,2
W06000018,Caerphilly,utla,2020-07-17,0
W06000019,Blaenau Gwent,utla,2020-07-17,0
E06000002,Middlesbrough,utla,2020-07-10,0
E06000018,Nottingham,utla,2020-07-10,0
E06000041,Wokingham,utla,2020-07-10,0
E06000042,Milton Keynes,utla,2020-07-10,1
E06000047,County Durham,utla,2020-07-10,3
E08000004,Oldham,utla,2020-07-10,0
E09000025,Newham,utla,2020-07-10,1
E10000018,Leicestershire,utla,2020-07-10,8
W06000004,Denbighshire,utla,2020-07-10,1
W06000018,Caerphilly,utla,2020-07-10,1
W06000019,Blaenau Gwent,utla,2020-07-10,0
E06000002,Middlesbrough,utla,2020-07-03,1
E06000018,Nottingham,utla,2020-07-03,3
E06000041,Wokingham,utla,2020-07-03,1
E06000042,Milton Keynes,utla,2020-07-03,1
E06000047,County Durham,utla,2020-07-03,7
